contrast,block_id,pair_type,task_id,state_id,baseline_agent,baseline_wrist,treatment_agent,treatment_wrist,baseline_arm_treatment_gripper_agent,baseline_arm_treatment_gripper_wrist,treatment_arm_baseline_gripper_agent,treatment_arm_baseline_gripper_wrist
phase1_h4,libero_10-task08-state38,rescue,8,38,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state38-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state38-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state38-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task08-state38-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state38-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state38-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state38-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task08-state38-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state15,rescue,9,15,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state15-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state15-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state15-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state15-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state15-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state15-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state15-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state15-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state16,rescue,9,16,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state16-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state16-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state16-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state16-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state16-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state16-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state16-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state16-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state18,rescue,9,18,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state18-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state18-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state18-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state18-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state18-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state18-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state18-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state18-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state23,rescue,9,23,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state23-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state23-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state23-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state23-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state23-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state23-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state23-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state23-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state29,harm,9,29,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state29-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state29-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state29-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state29-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state29-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state29-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state29-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state29-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state30,rescue,9,30,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state30-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state30-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state30-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state30-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state30-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state30-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state30-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state30-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state31,rescue,9,31,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state31-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state31-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state31-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state31-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state31-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state31-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state31-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state31-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state36,rescue,9,36,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state36-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state36-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state36-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state36-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state36-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state36-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state36-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state36-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state41,rescue,9,41,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state41-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state41-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state41-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state41-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state41-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state41-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state41-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state41-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state42,rescue,9,42,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state42-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state42-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state42-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state42-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state42-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state42-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state42-treatment_arm_plus_baseline_gripper.wrist.mp4
phase1_h4,libero_10-task09-state49,rescue,9,49,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state49-H4.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state49-H4.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state49-ARM4_GRIP32.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1/libero_10-task09-state49-ARM4_GRIP32.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state49-baseline_arm_plus_treatment_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state49-baseline_arm_plus_treatment_gripper.wrist.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state49-treatment_arm_plus_baseline_gripper.agent.mp4,/home/wjq/workspace/one-clock-icra27-crosssuite-query-allocation/experiments/icra27_phase_d_failure_attribution/videos/phase1_swaps/phase1_h4-libero_10-task09-state49-treatment_arm_plus_baseline_gripper.wrist.mp4
